Id,TARGET
95456,low
110016,low
91673,low
80292,low
25198,low
58882,low
122274,low
657,low
58508,low
42010,medium
32727,low
108842,low
114145,low
61902,low
54289,low
68871,medium
44118,low
35483,low
61543,low
73535,low
41591,low
72778,low
59296,low
5202,low
121836,high
111681,low
6718,low
31554,high
121734,low
50621,low
30855,low
4596,low
62418,medium
23729,low
83284,low
87438,low
28865,low
99558,medium
95960,high
65961,low
53494,low
8363,medium
107560,medium
68288,low
13956,high
93246,medium
75080,low
56861,medium
122486,high
72568,low
114471,low
50449,low
123649,low
92640,low
27155,low
101326,low
57780,low
123406,high
123197,medium
75109,low
380,low
88124,low
47926,medium
104238,low
100175,low
41396,medium
107166,low
29530,low
107482,low
33612,high
121530,medium
52223,medium
69660,medium
91650,low
8179,low
490,low
108878,low
17976,high
38360,low
96067,high
60499,low
36919,high
51077,high
48765,low
27966,medium
99004,low
79861,low
107390,low
102992,low
106726,low
10724,low
56483,high
71023,low
47939,medium
42953,low
55604,medium
75473,low
52945,low
79232,low
83967,low
119977,low
55564,low
41930,low
61815,low
98663,low
98121,high
39346,low
85910,low
56081,low
35689,low
3411,low
11115,low
1433,low
20054,high
44603,low
105017,low
106974,low
28164,low
40276,low
39310,low
34796,low
53089,low
37559,high
33436,medium
20052,low
23718,medium
78624,low
33506,low
41642,low
53448,medium
61449,medium
91510,low
107617,medium
112489,low
88631,low
58622,low
15620,low
92351,low
97175,low
6145,low
80606,low
70274,low
25884,high
14194,high
40167,low
115571,medium
40916,medium
39012,low
14721,low
39153,low
106062,low
83643,low
66861,low
96618,low
59722,low
51245,low
76780,medium
76086,high
92870,low
18712,low
30521,low
62162,low
18370,low
54805,low
32072,medium
98405,low
119267,low
92197,low
120932,low
82540,low
12282,high
121925,low
94528,low
63531,low
47777,high
93738,low
82299,low
30365,low
86189,low
35046,high
65432,low
23081,high
86197,low
84442,low
85757,low
98932,low
86207,high
78196,low
115266,low
75638,low
77122,high
41567,low
22719,medium
25517,high
72236,high
19199,low
38930,low
68860,high
19373,low
28984,high
40094,low
83129,low
93951,medium
46213,low
20828,medium
97596,high
7079,medium
31621,low
120866,low
120369,medium
37253,high
74122,low
31593,medium
25584,low
14259,low
67337,high
14691,low
122775,high
39037,high
36853,low
8633,low
102318,low
39839,high
11722,low
73138,low
102273,low
16529,low
19928,high
34738,low
69428,low
100184,low
117941,medium
40461,low
46666,medium
2850,low
53714,low
122422,high
96058,high
22923,low
34729,medium
37901,low
87051,low
89885,medium
114192,low
64133,medium
1838,low
26208,low
11681,low
68653,high
41110,low
18730,low
112982,low
106007,high
83975,low
119257,low
62257,low
76135,low
107197,low
122904,low
46367,low
44434,low
87458,medium
76570,medium
33374,low
4722,medium
8741,low
63860,low
1796,low
122318,low
99758,high
6712,low
45113,medium
112961,low
21607,low
77962,low
54057,high
69722,low
43342,low
103397,low
75516,low
39770,low
82593,medium
29043,low
18267,low
15119,low
123246,low
20650,low
107495,medium
8639,high
32261,high
22309,low
117489,low
2312,low
87504,low
111832,low
53963,high
52218,low
17328,low
93275,low
8971,low
9342,low
92868,medium
33847,high
22633,low
87878,high
54127,low
33729,low
15631,high
5844,low
34637,medium
59213,low
66333,low
118132,low
51814,low
16353,low
43665,low
62451,medium
6056,high
24949,low
65741,low
54309,low
116980,medium
37457,low
22104,high
99527,low
119583,low
46824,medium
56257,low
121241,low
42935,low
73760,low
122335,low
19417,low
1951,low
56753,low
35182,low
87886,low
118934,low
45911,low
8836,low
23425,low
48822,low
106293,low
43520,low
348,high
79520,low
94777,low
16601,low
91695,low
101926,low
15935,low
57458,low
14443,low
67907,low
58555,low
64531,low
65730,medium
66142,high
118574,low
94048,medium
14907,low
56166,low
43708,low
36532,medium
117308,low
117305,low
29998,low
108226,low
41161,low
97308,low
20185,low
100853,low
93182,low
5415,medium
62530,low
93446,low
85345,medium
89557,low
235,medium
9329,low
15069,low
72018,low
78309,high
13964,low
3688,low
87894,high
13866,low
74324,low
57489,low
123137,low
48001,low
109995,low
70594,low
120693,high
81601,low
63112,low
57849,low
113918,high
53281,medium
119204,low
67812,low
90353,low
106663,low
94692,low
40865,low
30573,low
24269,low
20392,low
63679,low
37162,high
85527,low
99035,medium
98827,high
55737,high
55759,high
28342,low
30981,low
67242,low
41556,medium
109476,low
106477,low
93189,low
4796,medium
73094,low
6592,low
119649,low
39348,low
88934,low
86142,low
109512,low
21609,low
96263,low
25774,high
28551,high
52155,low
40674,low
117085,low
19466,medium
114503,low
92371,low
43290,high
11856,low
10765,low
91772,low
47279,low
51841,low
45828,low
30314,low
67740,low
108970,low
112189,low
48929,low
63020,low
10921,low
2382,low
73059,low
55749,high
22642,low
69797,medium
91323,high
64254,low
71779,medium
45928,medium
50196,low
109365,low
56873,medium
94889,low
10324,low
83063,low
88426,medium
66431,medium
62049,high
59128,low
77654,low
12072,high
70828,medium
21879,medium
9215,low
96213,medium
11461,low
87937,low
61804,low
111394,low
10976,low
60807,high
34251,low
102241,medium
86925,low
47116,low
60184,medium
25068,low
71498,low
14302,low
29923,low
5507,low
88659,low
34943,low
21882,low
23815,low
73665,low
47392,low
57942,low
101877,low
40144,low
48263,low
93202,low
914,low
117660,low
115809,low
51994,low
21626,medium
87107,low
21404,low
87666,medium
112994,low
69799,medium
98555,low
80916,low
17314,high
6904,high
39567,low
60692,high
30560,low
79650,low
100058,low
77216,low
81654,low
37348,low
18034,low
46305,high
121179,low
13435,medium
112025,low
46199,medium
26349,low
108312,low
48378,low
109175,high
34793,low
89647,medium
25525,low
5731,medium
118462,low
59067,low
81421,medium
14337,low
119406,low
20804,medium
89485,low
93865,low
12570,low
36239,high
27781,low
105747,medium
33129,low
85956,low
29351,low
13373,low
43476,low
38166,low
48963,low
87021,high
80,medium
509,low
44121,medium
305,low
76682,medium
120474,low
67925,low
114444,low
82194,low
50981,medium
112445,medium
94593,low
17196,low
65897,low
55709,high
73330,medium
74078,low
51911,low
25875,medium
17134,low
89562,low
15000,low
38849,low
59056,medium
16421,low
63607,low
115686,low
76321,medium
5696,high
73070,medium
111706,low
51014,medium
63822,low
106508,low
40760,low
101363,low
43573,low
10663,low
77159,low
12633,low
109961,high
35055,low
62875,low
17279,low
77828,high
20010,low
14787,low
91202,low
77453,low
27367,high
62718,medium
70777,low
115113,low
68680,low
97063,low
4035,low
23953,low
78448,low
66801,low
90198,low
4385,low
77045,medium
33276,low
34010,low
96656,low
56207,low
97677,low
64869,high
53330,low
158,low
79526,low
2716,low
4601,low
76214,low
6098,high
45067,low
98632,low
16991,low
31463,high
1048,low
84679,low
22387,low
47166,low
48426,medium
103983,high
16173,medium
12758,medium
87001,medium
9660,low
100869,low
108891,low
45620,low
45090,low
121729,medium
29710,low
3476,low
105469,low
93388,medium
45502,medium
18173,low
51813,low
29888,high
120561,low
110629,low
35045,low
38030,medium
119245,high
36159,low
60257,medium
118518,low
2903,high
111555,high
74202,low
110912,low
12631,medium
51928,low
86292,medium
13324,high
78681,low
98353,low
46755,high
17819,high
32998,high
24271,low
63026,low
15691,low
3327,high
116755,low
89091,low
46185,low
27543,low
84319,low
24771,medium
7468,high
121098,medium
21116,low
37685,low
22426,low
33603,low
48760,low
87532,low
121491,low
91639,high
41889,high
103085,low
67053,low
66054,low
42476,low
14004,low
89315,low
21956,low
120157,low
107122,low
46012,low
27777,low
83772,low
100870,low
75514,high
63178,low
111777,low
83412,low
110516,low
32292,medium
44234,low
45804,low
13821,low
40326,low
86350,low
65021,low
112470,low
108776,low
100650,low
101668,medium
22026,low
3130,low
89563,low
65951,low
6507,low
104512,high
2468,low
74403,low
40547,low
67421,low
55784,high
81645,low
107511,high
16105,low
56294,low
59335,high
65184,low
69239,low
120064,low
51585,low
80153,low
45782,low
82133,low
8195,low
8954,low
98915,low
41374,low
17546,low
106510,medium
99876,low
109534,low
26930,low
80288,low
17651,low
5339,low
58339,medium
37432,low
27751,high
92342,low
111238,low
30388,medium
93750,low
64831,low
57626,low
39504,low
32988,low
9254,medium
63581,low
96870,high
57971,low
23789,low
13519,low
81735,medium
107749,high
56087,low
111183,low
13426,low
14406,low
71226,low
85669,low
61932,low
2627,low
51306,low
61475,low
115526,low
49231,low
16914,low
30085,low
34121,medium
81977,low
84514,low
28488,medium
81926,low
27262,low
45730,high
37883,medium
38438,high
96732,low
39931,low
74746,medium
100602,high
59980,medium
76604,medium
73178,low
7149,medium
77030,low
119007,medium
45002,low
102357,medium
105439,low
16068,medium
61864,low
65244,medium
75377,low
64938,low
35922,low
19168,low
92751,low
101943,high
78229,high
68393,low
19071,low
42447,low
117706,low
62140,low
5159,low
11031,low
44667,low
1347,low
123761,low
42378,low
4208,low
10854,high
109729,low
98903,medium
109706,high
12458,high
86539,medium
123795,high
56975,medium
81594,low
45082,medium
4940,low
77664,medium
51601,low
24419,low
48589,low
60143,medium
77445,low
45924,medium
25138,low
1405,low
18408,low
44597,low
110282,low
101555,low
91844,low
53144,high
39159,medium
123621,medium
97772,low
19622,low
106815,low
10061,low
17957,medium
67312,low
120103,low
48099,low
107178,low
32658,low
113781,low
59748,low
64160,low
5695,high
13571,low
28937,low
118954,low
83694,low
118076,medium
33106,low
96966,low
66414,low
84430,low
82081,low
52493,low
92290,low
100686,medium
55752,low
97922,low
24449,medium
3798,low
62832,high
15073,high
6897,low
80500,low
48325,low
49165,low
105997,low
90303,low
90510,medium
69891,low
44584,medium
47630,low
64252,low
90854,medium
85844,low
122808,low
40173,low
103260,low
34693,medium
816,low
108880,medium
33419,low
5710,low
107844,low
75406,medium
92897,low
111392,low
92919,low
6150,low
97802,low
103980,high
83808,medium
46181,low
11914,medium
84570,low
81135,low
68796,medium
99679,low
7358,low
111267,low
18497,high
52255,high
50460,low
115011,low
51877,low
92526,low
75929,low
66374,medium
106865,low
95665,low
37455,medium
25793,low
74474,low
70687,low
62942,low
39551,medium
82213,low
69940,low
37188,low
35541,low
120553,high
81802,low
78843,low
110915,low
71620,low
44300,low
40892,medium
79464,high
14382,high
36749,medium
104284,low
87737,low
110725,low
102613,high
34853,low
68848,medium
2563,medium
77834,low
114433,high
95956,low
32123,low
105127,low
73355,low
23783,low
110692,low
95330,low
75097,medium
28788,high
38111,low
113023,low
43169,low
42107,low
44242,high
50399,medium
73736,low
111802,high
80737,low
6584,high
5177,low
79634,low
93838,low
1107,low
83470,low
75612,low
3091,high
25051,low
82276,high
116818,low
101247,low
40746,low
103628,low
1585,low
17936,low
31526,low
68166,low
24479,high
39959,low
42007,low
65107,low
25114,low
78636,low
13469,low
66256,low
50957,low
4768,low
44485,low
40382,low
83154,low
62887,low
76021,low
113270,low
25995,medium
23591,low
42761,low
51109,low
93252,medium
60813,low
27384,low
23954,medium
68328,low
41420,low
26247,low
38147,low
99903,low
31271,high
19150,high
107280,high
83842,medium
88029,medium
118523,high
70138,low
67825,low
29493,low
53791,low
15800,low
48329,medium
38873,low
87078,low
117798,high
119166,low
13050,high
38564,high
77914,low
115918,low
104733,high
32330,medium
119244,low
41434,low
78494,low
54210,low
28527,low
101068,low
65002,medium
61264,high
6383,low
117694,high
34624,low
51307,high
69986,low
67362,low
85188,high
55765,low
13543,high
37021,low
67598,low
96919,low
41755,medium
49548,medium
100791,medium
59241,low
69687,medium
57261,low
79604,medium
48973,low
68828,high
18516,low
3956,low
74974,low
19288,medium
32984,low
85096,high
13269,low
8460,low
104719,medium
27212,low
8205,low
120444,medium
36119,low
69840,low
123405,low
48592,low
59690,low
44986,low
12249,low
89047,medium
15158,low
118425,low
59880,high
51262,low
112267,low
42461,low
17869,low
33736,low
107968,low
95845,low
69289,low
976,medium
95995,low
115708,low
63241,low
92517,low
34759,low
9576,low
87866,high
101407,low
16384,medium
22792,low
14590,low
104822,low
65366,medium
69398,low
56509,low
44781,low
118464,low
30359,low
41530,low
1920,low
9643,high
16522,low
117155,low
103326,low
68768,low
41837,high
66390,low
100660,low
53458,medium
81312,low
14523,low
103552,low
117011,low
102494,medium
38503,low
9223,medium
91315,medium
78190,medium
95633,high
79726,low
44553,low
67483,low
112371,low
35821,high
111715,low
73380,low
47620,low
5753,low
90452,medium
60237,low
20239,high
72745,low
71602,low
90089,medium
86546,low
2542,low
57100,low
79291,low
115213,low
57382,medium
123382,low
54284,high
17632,high
58854,low
72874,medium
1414,low
44717,low
36003,high
114348,low
18262,high
21318,low
121370,low
122777,low
21176,low
83686,medium
110958,low
4805,low
99410,low
78705,medium
17742,medium
87114,low
17148,low
43533,high
88563,high
68128,low
99776,medium
59703,medium
108813,low
56464,low
75162,high
74332,medium
104258,low
14648,low
97556,low
85628,medium
27202,high
119416,high
117604,low
89576,medium
46084,medium
71336,low
55750,low
35333,low
103371,medium
20186,high
35641,low
113885,medium
9774,low
33659,high
20530,low
85257,low
52973,low
9058,low
119770,low
50816,low
5367,low
14649,low
43494,low
78205,high
106416,low
21659,low
92120,low
34562,high
96350,high
71671,low
7870,low
25279,low
92258,low
41925,high
11625,low
17213,low
91882,low
116133,medium
102814,low
16418,medium
70759,low
65525,low
45809,high
69754,low
31228,low
54546,low
57855,low
112707,low
3442,medium
30489,low
35038,low
92232,high
10772,low
30464,low
50617,low
20845,low
83373,high
90537,low
75866,medium
77919,low
118888,low
48811,low
56342,low
28189,high
108832,high
96202,low
69499,low
104448,low
22834,low
70118,medium
33402,low
53997,low
94535,low
94831,high
82585,low
93379,low
122905,low
103130,low
76579,low
16606,low
65242,high
75705,low
108930,low
18894,low
43860,low
7769,high
2492,low
73051,medium
69885,medium
30776,medium
27716,high
5828,low
48056,low
72667,low
64856,low
119284,low
43814,low
70617,low
111742,low
85828,low
28102,low
108884,medium
48986,high
15093,low
88643,low
42808,high
2434,low
5657,low
80885,low
17948,low
88170,medium
41150,low
107964,low
28881,high
25475,medium
32874,low
3201,low
90255,low
73860,medium
11074,low
23737,low
93725,low
44275,low
103864,high
58438,low
10897,medium
54684,medium
38950,medium
19675,high
9684,low
107863,low
91875,low
35488,low
111045,low
115484,low
54201,high
24681,low
49358,low
71233,low
115504,low
52773,low
119310,low
82694,low
38404,low
116200,low
30827,low
84700,low
11474,low
1383,high
26115,medium
33494,medium
52524,medium
77245,low
61521,high
30795,low
112740,low
38250,high
30854,low
38287,low
26328,low
111756,low
8111,low
23848,low
35732,low
56661,low
90962,high
94005,low
58232,low
118938,low
96543,low
54492,low
34012,medium
13697,low
100458,medium
79987,high
19399,high
75895,low
105630,low
43649,low
74507,low
6070,high
111318,low
43846,low
6588,low
9514,low
40286,high
68611,low
19557,low
84538,low
48436,low
68140,low
104289,low
85076,low
120737,low
104232,low
27869,low
47894,low
6967,low
60234,low
5083,low
10351,low
101367,low
6543,low
33349,low
13333,high
66231,low
75608,low
84658,low
69613,high
83172,high
5674,low
58983,low
102334,low
94390,low
66584,low
5832,low
3526,low
74688,low
50519,high
64579,high
116936,low
89335,low
88543,low
64519,low
36571,low
63448,low
90059,low
58549,medium
63505,low
106311,low
103523,low
36629,low
74652,low
23705,low
70393,high
70009,low
38526,low
51034,low
61721,low
43355,low
114194,low
114455,low
43881,low
114970,low
104020,low
7268,low
51722,low
117382,low
99543,low
114974,high
79182,low
104280,low
112938,medium
112006,low
103535,high
72440,low
3700,low
54285,medium
62812,low
54340,low
46909,medium
71503,low
44106,medium
72586,low
119115,low
5220,low
17720,low
36374,low
107400,low
119820,high
80198,low
102664,low
86655,low
69590,low
71907,low
8448,low
104456,low
46476,low
105872,low
6833,low
39089,low
48815,low
22611,high
69035,medium
11728,low
7375,high
90708,low
102633,low
17275,low
95964,high
106027,low
47931,medium
69204,high
71643,low
114067,low
106784,medium
22255,high
76282,low
121666,high
636,high
19715,high
110426,low
99148,medium
38836,low
70183,low
78197,high
47791,low
36263,low
109411,low
24072,low
99179,low
12568,low
29878,high
122364,low
17991,medium
110395,low
97630,low
123877,low
116184,low
21889,low
92819,low
4013,medium
116697,medium
108516,low
35324,low
87521,low
67305,low
114343,low
96225,high
31623,medium
7431,medium
21327,low
29414,medium
22256,high
116855,low
58475,medium
66445,low
75756,low
87497,low
58128,low
116195,low
70186,low
94899,medium
106526,low
82547,low
117160,low
18455,low
19565,high
91215,low
105945,low
87496,medium
45667,low
51600,low
102434,low
19110,low
114547,low
84945,low
55547,low
16267,low
32974,low
3257,low
123634,low
105765,low
122563,low
123002,low
122321,low
50699,low
120856,low
38259,low
3789,medium
44227,high
95916,low
96951,low
59802,low
112070,low
71953,medium
42925,low
74924,low
32317,low
75179,low
104654,medium
54617,low
8113,low
40217,low
121047,medium
68038,low
33745,low
34255,low
104341,high
58451,low
30634,low
86666,low
18606,low
89955,low
123235,medium
123977,low
37263,low
67379,low
958,low
121891,medium
114189,low
25608,medium
9034,low
100630,low
92891,high
56558,low
96248,low
20048,high
58589,low
38753,high
117669,high
86531,low
87430,low
71252,low
3109,medium
4324,low
32830,medium
90270,low
3380,low
69350,low
12546,low
76730,low
64659,low
53038,low
79755,low
44562,low
24168,low
122953,high
42861,medium
45989,low
24578,low
70776,low
27516,low
11310,low
99003,low
72468,low
119240,high
43750,low
58823,high
51197,medium
79927,medium
67637,low
68923,low
58842,high
36506,low
76769,high
107786,low
38546,high
26509,low
56673,low
113298,low
23543,low
26854,low
106727,low
88692,low
118584,low
106276,low
98772,low
18605,low
8728,low
75672,low
109011,high
19965,low
29551,low
43688,medium
21621,low
120272,medium
109032,low
118415,low
77931,medium
21045,medium
67474,low
72145,low
74904,low
88016,low
51396,low
43700,medium
69758,high
87360,low
101768,low
32968,low
111055,low
26631,high
73316,low
22919,high
87930,medium
53360,low
70126,medium
60177,medium
107885,low
57610,low
27745,low
47971,high
36553,low
62205,low
65320,low
10012,medium
6274,medium
75299,high
38668,high
1699,low
105550,low
9188,low
122094,low
19788,low
12439,low
82498,low
37189,low
23465,low
39906,low
80603,low
542,low
78891,medium
23107,low
71762,low
13365,medium
42314,low
85583,low
104910,low
23064,low
123519,low
81968,low
71157,low
73472,low
98896,medium
34003,low
47913,low
23947,low
116566,low
96917,low
3391,low
53355,high
99768,low
28545,low
37928,low
95776,low
34281,low
57550,low
117083,medium
26422,medium
72924,low
69828,low
97359,low
61185,low
55391,high
30694,low
48102,low
121886,low
36577,low
114827,low
17498,low
73583,low
27971,low
51239,low
92202,low
116883,low
83699,medium
116952,high
67828,low
108760,low
101191,high
64097,low
51804,low
14352,high
88702,low
100206,high
16165,low
113059,high
86454,low
27661,high
114438,high
120321,medium
68619,low
76920,high
102873,medium
57388,low
17971,low
63392,low
111071,high
69867,low
79764,low
38601,medium
15815,medium
98774,low
95513,low
62435,medium
1795,low
85649,low
104738,low
64468,low
90687,low
65393,high
29917,low
109620,low
50492,low
1750,high
77114,high
50195,low
52513,medium
25147,low
114878,low
42626,low
57993,medium
86316,low
58238,low
111479,medium
56471,low
118285,low
112925,high
110134,low
84928,low
79040,low
3072,medium
54266,low
31465,low
94190,low
102347,low
118488,low
79817,medium
122591,low
99763,low
97030,high
15013,low
87818,low
58495,low
87887,high
24667,low
54398,low
33471,low
94884,low
12625,medium
38720,low
31710,high
19069,low
22282,high
90350,low
102498,low
15222,medium
73872,low
39978,low
104382,low
54899,low
37291,medium
7791,medium
79926,low
53100,low
75696,low
118905,low
3234,low
24480,low
60975,high
44032,low
25597,low
78381,low
69519,high
20782,low
42101,low
61329,low
90133,low
103947,low
101975,low
73819,low
6551,low
38,medium
26301,low
12864,low
32730,low
58641,high
75009,low
91061,low
4280,low
49199,low
59119,medium
117680,low
74829,low
63676,high
10828,low
75428,low
57216,low
4741,medium
21711,low
1886,low
49247,low
99811,low
93923,low
121935,low
123065,high
76610,low
11351,low
122574,high
34537,low
4673,low
42849,medium
101568,high
34802,high
24503,high
106084,high
41943,medium
54741,low
112913,high
113646,low
80966,low
29842,low
93508,high
74363,high
19734,medium
112428,low
112542,low
117722,medium
29073,low
111640,low
54986,high
52658,low
98580,medium
82565,high
95943,low
105274,low
113357,high
69740,low
71439,low
82504,low
12056,low
59885,low
22329,low
114082,low
97814,high
95473,medium
53703,low
39444,low
16566,low
48506,low
76140,low
63731,low
7111,low
27063,low
77343,high
93053,low
74998,high
123332,low
57512,low
54868,low
47389,low
61050,medium
100066,low
1664,low
53385,medium
1212,low
30438,low
29084,low
59566,low
98001,medium
18931,low
24058,low
121359,low
71251,medium
85315,low
65543,low
117590,low
62320,medium
24242,low
72633,low
83825,low
94883,high
61180,low
29883,low
99317,low
105949,low
89722,medium
77711,high
60837,high
97600,low
123114,low
23850,low
105662,low
29264,high
49190,low
111098,low
106210,low
99677,high
71829,low
41335,low
2523,low
114487,medium
76412,low
19712,low
59782,low
99039,low
77388,low
48391,low
43645,low
85109,medium
10664,medium
119172,low
5310,medium
118290,low
115552,low
12904,low
117496,high
108918,high
23538,low
35769,low
41762,high
58196,low
121898,low
109016,low
55960,medium
120482,low
4953,low
56274,low
118846,low
47059,low
28793,low
48730,low
27873,medium
56314,low
86424,medium
74517,high
103436,medium
15299,low
30329,low
51996,low
107785,low
116182,low
86821,medium
67431,medium
56914,low
38722,medium
74110,low
84704,high
121993,low
107833,high
68116,low
109297,low
64509,low
60494,medium
102321,low
5549,medium
30845,low
73463,low
80059,low
90747,high
91893,medium
73261,low
97194,low
112532,high
104401,low
69665,low
44615,low
87817,medium
69575,low
56773,low
115790,low
63388,low
76071,low
37673,low
32250,low
57507,medium
79976,low
122421,low
61832,medium
14423,low
61315,low
14227,low
28730,high
21703,low
46365,low
85069,low
101804,low
50273,medium
18086,low
79104,low
71183,low
82718,high
80595,medium
54762,low
104313,low
44987,low
35453,low
101996,low
105398,low
21590,low
39319,low
30933,low
53143,medium
1907,medium
64061,low
1393,low
78982,high
57357,high
5261,high
95277,low
845,low
93900,low
20035,low
29188,low
14524,low
41467,low
1945,low
106608,low
68629,low
112660,medium
75868,low
62014,high
117178,low
67113,low
23586,low
55441,low
45689,low
15379,low
45427,high
114491,low
56847,low
122558,low
88558,low
36299,medium
41091,low
11836,low
87265,low
9459,low
42686,medium
45233,low
28308,medium
121259,low
116513,low
105767,low
46145,low
36198,low
33387,low
51326,low
84566,low
55401,low
105206,low
78899,low
22865,low
22011,low
98436,low
113523,medium
67901,low
110122,medium
96842,low
57511,medium
48970,low
29889,medium
113509,high
20255,low
25895,low
106848,low
100997,medium
40966,low
80337,low
117045,low
33308,low
112035,low
109891,high
16641,low
87452,low
106898,medium
77340,low
83556,low
45032,low
117723,low
89790,low
118342,low
29245,low
70783,low
11091,low
25752,low
48855,medium
100574,low
95355,low
37426,high
120575,low
24008,medium
96891,medium
96110,low
61365,high
42508,low
55209,low
95980,low
117106,medium
62419,low
47034,low
40619,low
106031,medium
111203,low
5138,low
62702,low
6841,medium
55500,high
49284,low
3862,medium
87954,high
110633,low
106072,low
3211,low
5787,low
96134,high
22262,low
120577,medium
97601,low
45462,low
33399,low
12885,high
46058,low
91512,medium
45773,low
82496,medium
107806,low
88938,high
54476,low
33519,low
41277,low
29999,low
62988,low
62681,low
1712,high
15713,low
103125,low
16156,low
94628,low
46063,high
34715,low
37017,low
98233,medium
51771,low
6165,low
6774,medium
49770,low
63577,low
32923,high
59967,high
96076,low
42572,low
54187,low
65503,low
70057,low
12309,low
90286,low
12240,medium
79072,high
47816,medium
29848,low
93964,low
43738,medium
119839,low
5466,low
108706,low
45522,medium
31627,high
11559,low
46469,low
108170,low
103989,low
1755,high
17564,low
92263,low
86407,low
87213,low
35857,medium
30701,high
29282,low
88855,low
14919,medium
52427,low
48649,low
10064,low
103719,low
98335,low
77716,low
48557,low
73764,low
39543,low
27296,low
99326,medium
64935,low
31243,low
29296,low
42422,low
91441,low
50580,low
1985,low
68177,low
81611,high
1366,low
32465,low
58602,medium
85610,low
36291,high
39429,low
68688,low
48564,high
94843,medium
71858,low
96500,low
42605,low
61568,low
64636,high
34517,low
29924,low
101530,low
20152,high
13150,low
16057,low
12937,low
90830,low
23439,low
96535,low
59442,low
22478,low
21040,low
9071,high
123416,low
34604,low
41128,low
12440,low
15129,medium
7747,high
43413,low
66799,low
99889,low
107089,low
103994,high
6508,low
56492,medium
3981,low
101240,low
51768,medium
86648,low
51668,low
83543,low
83717,medium
120812,medium
9377,low
36534,low
80156,low
57631,low
5602,low
121266,low
78927,medium
498,low
83199,low
26143,low
59562,low
112126,low
103291,high
16559,low
26571,low
45195,low
113520,low
85396,low
121823,low
99552,low
116726,low
56719,medium
5615,low
116868,medium
14318,low
54454,high
20142,low
101334,low
50052,low
53685,low
5482,low
31341,medium
62372,medium
86750,low
20618,low
13728,high
121322,low
108623,medium
24241,high
65600,low
62871,medium
111856,low
101715,low
111435,low
73038,medium
86190,low
58303,low
25105,low
46246,low
18491,low
88319,low
42909,low
50910,medium
10057,low
86011,low
62054,low
92916,low
103250,low
92671,low
73640,low
114048,low
20655,low
63890,high
84750,medium
29419,high
72971,low
14614,low
4365,high
46969,low
90297,low
67614,medium
81729,low
80349,medium
68118,low
51919,high
109436,medium
18889,low
40421,low
120904,low
67408,low
4578,low
16178,low
20760,medium
75789,low
40950,low
11794,low
13124,low
7717,medium
75200,low
47043,low
81294,low
50099,low
35325,low
1777,low
65669,medium
12080,low
50280,high
5875,low
4405,low
28261,low
30517,low
28165,high
46486,low
49858,low
44806,low
120284,low
57667,low
49883,low
46898,low
49361,low
70060,high
77525,low
53639,low
75322,low
84921,high
104298,low
100360,low
72066,low
37792,medium
85783,medium
88885,low
15435,low
14997,low
66336,low
11622,high
27738,low
37266,low
45460,low
83644,high
23719,low
16748,high
48249,low
72946,low
63366,low
100048,low
25649,high
48992,medium
115263,low
1133,medium
90920,low
32675,low
60147,medium
48158,medium
14843,high
66332,low
99126,low
99213,low
64963,low
96675,low
118291,low
119118,low
7789,medium
120442,low
14402,low
7555,high
54606,low
72011,low
79648,low
48209,low
20561,low
94838,high
73551,high
44330,low
90487,low
17185,low
77176,high
99010,high
105076,low
109933,high
82207,low
22743,low
88248,low
94510,high
52083,low
98156,low
116308,low
90822,low
3205,low
32894,high
94232,high
107204,low
84954,low
39202,medium
102313,low
15207,high
8559,low
24560,low
102844,low
22995,high
78048,low
93447,low
31285,low
85438,low
65944,low
36397,low
46081,low
113,low
11522,medium
90325,low
116984,low
6576,low
20399,low
33636,low
99549,low
66362,low
26210,low
104044,medium
67489,low
24097,low
88137,medium
77493,low
29100,low
28503,low
3071,high
1089,low
97363,low
74577,medium
114223,low
10790,low
105622,low
59421,low
112029,high
82458,low
24992,high
102937,low
26406,medium
76020,low
45842,high
102736,low
472,low
45080,low
67693,low
9720,medium
30340,low
92187,medium
82646,low
104705,low
50891,high
79094,high
9276,low
89762,high
53094,low
30728,low
29739,high
68486,low
703,medium
25413,low
61830,low
28032,high
116746,high
81055,low
57933,medium
109136,high
60658,low
87568,low
72182,medium
51605,high
85241,low
89432,medium
1687,high
70128,low
46912,low
99353,low
41268,low
120650,high
81032,low
85333,low
73288,medium
21205,medium
15901,medium
37797,high
39391,medium
119433,low
79730,medium
555,high
1226,low
103957,low
2513,low
98698,low
36669,low
114478,medium
46902,low
63437,low
60823,low
33377,low
123078,high
90967,low
99965,low
18414,high
19448,high
117809,low
118101,low
98194,low
38851,low
5346,low
104388,low
60414,low
50198,high
7832,low
113710,low
48518,low
88992,low
12199,low
108325,low
14234,high
46370,low
101936,low
63813,low
31187,low
107119,low
110140,low
36980,low
101869,low
28121,high
118848,medium
100559,low
107191,low
32063,medium
118223,low
20316,low
61030,low
50339,low
67547,high
121958,low
23440,low
53878,low
91165,low
50381,medium
90438,low
85282,low
10237,low
121899,low
107104,low
101542,low
78577,medium
182,medium
40408,low
35229,low
113305,low
113145,low
54334,low
25508,low
50503,low
14162,medium
93721,low
5789,low
58707,low
83690,low
60643,low
320,medium
3214,low
40099,low
4572,low
93988,high
78054,medium
105379,low
42606,low
32579,low
145,low
33162,low
88866,low
10079,low
55460,low
24576,low
