Hotel_name,Review_Title,Review_Text,Rating
bkr grand,care guest chennai flood,last chennai flood hotel provid us hot water electr use standbi generat wifi period good food mani hotel surround provid facil period we thank hotel staff,66.03995484608828
tri sea resid,room good compar spent,room ac work proper hour hot water avail shower hand shower place shower point two one use ventil room poor complimentari breakfast facil avail two kilomet away chennai central rail station say near station,58.628475928688935
le royal mridien chennai,cant imagin starwood hotel,shabbi musti room crack mirror washbasin rust inroom electr kettl inroom control perpetu date june,55.19917173527347
holiday inn express chennai mahindra world citi,new clean comfort,great peopl come visit mahindra tech citi save travel back citi even,99.8037764437618
chennai palac,good hotel,good servic good activ good front officeth appear good total good hotal go enjoy food drink good locat good destin excel good fire safti equip good hotel employe,82.14920262081284
itc grand chola,convers much,activ avail hotel,86.02848176839096
savera,good stay,nice look good better pleas provid facil like mobil charger bed ok clean well rest room good rest hotel compar nice find buffet tiffen nice food also good,80.23238194945722
accord metropolitan,good locat,close shop nice restaur good breakfast,87.45298236724388
accord metropolitan,,facil nice valu fantast servic profession cleanli pleasant there three restaur insid hotel plenti varieti,85.06803789167088
sheraton park hotel tower,good locat poor hospit,park sheraton hotel chennai good locat good infrastructur hospit poor hotel employe rude behaviour custom accept due mani peopl negat opinion hotel food qualiti good need fast deliveri custom,62.9207870567007
bhimaa,comfort stay,locat wise good hotel staff well behav nearbi vijaya mall good bar barbequ nation provid iron box press cloth nice hotel stay next time definit easi access ever chennai,86.34569619573352
ambassador pallava,old date hotel,unexpect horribl stay hotel drill go day roof due construct work bollywood movi set go day three day made movement hotel pain hotel smelt musti damp floor sticki choic food non chilli eater non exist check move much better hotel,63.389801615789125
hilton chennai,awesom locat friend staff,locat awesom front offic staff friend sweet soft spoken like stay room compact beauti linen neat clean includ towel etc food awesom awesom servic woh varieti valu money,85.88359136018245
oyo room guindi olympia tech park,cost effect stay,room clean new mattress fit ac work well room smell clean quiet neighbourhood staff attent respons custom request all cost effect clean option tech park area,63.77009110517854
gokulam park sabari omr,good room good cleanli,room good cleanli good tv cabl work reach hotel complain told itll take hrs till night problem tv pictur qualiti poor expect type hotel even low grade hotel provid better one guest allow come room meet even valid id proof even though rule written valid local id proof allow,46.425563524497974
hotel grand resid porur,avarag hotel short stay,stay hotel tavel plan conveni stay hotel good hotel staff friend breakfast good food qualiri also good good short stay surround lot taffic nois wifi connect averag,77.49331565692829
taj club hous,oasi citi travel,oasi comfort busi chaotic town pleasant restfula place look forward return day foray busi citi,99.82298979103967
dee cee manor,bad experi,bad experi room ok servic bad towel bathroom soap shampoo provid morn breakfast total wast four item respons person dine breakfast nearbi restaur servic poor breakfast basic amen respons recept overal bad experi,36.82909050371214
mgm eastwood,good hotel,beach resort say normal resort good stay food good staff help swim pool wel maintain overal good experi thing thought beach resort usual normal resort,80.94396034867799
radisson chennai citi centr india,visit hotel famili transport facil avail hotel hotel appear good,convers much,86.35484948587509
le royal mridien chennai,never stay back,lot hidden charg hotel end pay around extra room rate addit tax never stay back,65.55103509934028
ambica empir,locat good food servic bad,hotel locat good food serv cold pathet staff respons bad food serv buffet bad could eat even soup cold felt wast rs kind food ambica hotel use would recommend think twice book room hotel,58.237422540392934
hilton chennai,great check,short stay arriv airport depart noon check swift want middl night lost hh card manag sign overnight,99.3247433751728
manickam grand,comfort room,nice one problem face food cold water need buy water bottl get acold water,59.61278177614126
park hyatt,splendid food qualiti upto mark servic,bright sunday famili decid checkin park hyatt guindi expect experi cherish gave absolut delight star hotel food qualiti splendid servic also upto mark five star hotel sum made crisp experi sunday morn,69.92001234930758
accord metropolitan,love,cannot think negat hotel right check check smooth experi rememb one one offer resid zodiac made better locat heart shop district easili access mode staff difficulti understand english rest good,98.7251778235335
radha regent,basic,stay radha mani time due locat busi room run basic need updat nois level night due live music within hotel annoy midnight said servic alway except food lobbi loung also excel,68.01768591861975
itc grand chola,wonder stay great chennai,itc grand chola luxuri collect hotel wonder stay great chennai excel locat facil great hospit ambianc good place stay beauti room free wifi excel breakfast last least good swim pool,87.79696651356825
royal regenc,renov work go,renov work go ac good led tvs provid hotel tariff level normal provid complimentari breakfast restaur good coffe serv room poor look forward move around chennai citi conveni locat,67.83716775529173
hotel kensington,good locat spacious room,best hotel given price rang near bus stop opposit sathyabama colleg besid main road room spacious neat servic hotel also quick proper mainten room quit impress,70.708869775475
mapl tree,averag hotel stay good south indian food,per busi schedul visit chennai locat hotel fair enough everyon identifi room clean neat improv clean servic food especi dal fri sambar excel tast averag hotel stay servic need improv,71.10175386663738
itc grand chola,excel five star hotel near airport,excel view great servic great food swim pool excel view room staff friend help good secur kind italian pan asian south indian food room ac tv light oper ipod,98.43061693675776
green meadow,valu money,actual hotel room good show picswebsit food though limit option complimentari breakfast exterior good chlorin content swim pool extrem high overal tariff room food cost worth high price,70.75137822047884
fabhotel priyadarshini park mount road,convers much,radisson hotel delhi,72.68956386082137
grand chennai grt hotel,,hotel staff terribl polici everyth need pay price may owner tri recov renov cost fast guest pls read care bookingcheck hotel empti wallet,65.80048077595008
hotel shelter,nice hotel servic backdrop,backdrop servic like room key system work wait check servic issu otherwis nice clean room good locat valu money book get discount els expens,68.06316345973744
peac inn,hotel good food good,stay day say impress local good room pretti neat admit hotel provid wifi facil custom connect time recept custom realli great even gave us rebat inr pretti close airport good choic anyon,71.08911480538077
sheraton park hotel tower,excel servic fantast breakfast,hotel great ambianc locat upclass neighbourhood adyar park servic excel breakfast cappuccino cafe fantast although state hotelscom wifi paid receiv free wifi hotel ihg reward membership hotel littl old formal sheraton good facil enjoy gym well spa locat within hotel,74.2111223380199
royal,averag stay,wifi bad rest good room good food also good stabl place forgot mobil charger didnt inform room everi thing good locat littl hard find,60.181737218105475
green park,nice place expens,good place live expens food good lot varieti would recommend night price littl lessclos everywher shop good food spot easi commut around stay day cheaper price would better,78.65410729228226
akshay inn,great stay good staff,pleasant stay place came chennai visit coupl offic near place staff kind enough accommod request like earli breakfast assist us get place etc room clean albeit smaller mind total recommend place,81.64186568695833
ambica empir,nice stay good breakfast,nice stay enjoy one day visit good breakfast nice less north indian option servic ok need improv good hotel busi purpos room ok need slight renov good trip,82.74150336236632
green meadow,amaz room servic old room,guy recept room servic liter amaz courteous help minus could room old time taken serv food restaur realli need patienc test patienc,61.1497339968889
mar classic,bad,bad didnt stay room dirti servic bad didnt agre call manger even ask speak wifi sleep gas station area,37.53412347458041
hotel kensington,hotel well maintain,overal experi hotel good room neat amen like tv geyser facil hotel locat near citi well maintain food outsid activ avail offici trip staff servic friend stay day delay checkin checkout,78.22485948630778
resid chennai,,clean hotel stay hotel year ago still maintain good standard,66.21741207967419
new woodland,convers much,food provid vegetarian nonvegetarian dish amen work condit room room neat clean check checkout good receptionist good cooper transport facil provid hotel,71.80524032174199
bluten tradit inn,friend staff good servic,stay two day januari place clean quit attract room huge comfort bed hygien bathroom staff communic well manner servic offer hotel good time food nice tasti,78.11593870657265
itc grand chola,mr neeraj,night arriv ny minor problem room mr neeraj extrem help sort issu immedi along engin staff prompt servic extrem courteous manner cannot go unnot thank neeraj god bless,98.84226958594107
bhimaa,memor trip chennai hotel bhimaa,hotel good locat servic cleanli valu money hotel need improv facil like cab servic etc,67.46314858970669
bluten tradit inn,nice locat valu money,hotel locat quit seclud lane nice neighborhood good valu money,79.82765307748683
mahalaya resid,good stay sarah hotel,like place rest room good would like avail tissu toilet paper also,65.3059693790988
resid tower,,clean great servic,86.91701506391797
treebo nestlay casa,nice hotel heart citi,awesom surpris see clean beauti boutiqu hotel afford middl citi the staff friend servic orient refresh i cant recommend enough hotel anyon need stay close chennai main attract,83.27470829958696
fabhotel priyadarshini park mount road,pleasant stay room servic upset,everyth mark mean pleasant stay thing upset room servic bad respons apart everyth good prime locat,69.50770411704526
star citi servic apart,comfort stay valu money,locat excel recept staff help complimentari breakfast provid big room offer peac stay clean room locat middl shop citi room spacious suit well furnish price also reason servic good place decent gym swim pool real valu money comfort stay,78.73131462484066
oyo room royapettah,good servic staff park,good servic staff park wasnt avail hotel find park outsid name hotel differ pictur lot differ,65.26572037706349
taj club hous,oasi citi travel,oasi comfort busi chaotic town pleasant restfula place look forward return day foray busi citi,99.82298979103967
peac inn,calm budget friend place,visit busi tour nice experi room could bigger anyway room clean neat locat hotel quit difficult find food also good park place quit safe budget friend hotel hope visit,85.89809572687653
fortun chennai,hotel good appear hotel superb behaviour receptionist staff cooper delay check checkout process room neat clean hotel food qualiti quant,convers much,83.00044242066593
savera,review rate,bathroom door terribl hand towel water bottl provid bathroom towel dirti chang room look look old worn out side view concret jungl bad maintain dirti terrac breakfast good staff polit courteous,40.57488138480896
raj park chennai,overal awesom stay,everyth awesom provid mini bar too much space luggag ac power feel like home hotel food stuff amaz buffet amaz lot dish snack free breakfast around rs lunch dinner love hotel,85.12087767093129
hilton chennai,amaz stay,amaz time hilton resort good food serv amaz swim pool resort room awesom cant tell amaz resort request conduct cultur program eaten chicken tandoori experi spici food one word amaz,85.72522366192312
raintre,,facil top line valu fantast servic outstand cleanli immacul the perfect base visitor chennai ill back,80.16810043540931
park hyatt,,nice stayveri good serviceespeci person name mr dinesh recept assist lotsuch good person hotelh assist till period vacateveri good person,70.9165844794099
gemini inn,good choic tight budget,staff realli help servic good though complimentari breakfast tast good room could cleaner overal ill recommend hotel good valu money,74.47559176106414
resid chennai,good,excel hotel well maintain hotel beauti locat hotel iam happi stay hotel support team help team second attend hous keep team happi stay hotel,65.95627070850162
harrison chennai,happi stay harrison,stay wife januari happi experi,99.1536743683726
radisson blu grt chennai,welcom staff airport pickup conveni,staff helpful welcom airport pickup chauffeur servic great conveni,99.76624122321664
victoria,review,nice,82.70527408520088
accord metropolitan,,good hotel staff veg food good non veg breakfast need improv,88.87523618924308
aadithya,good budget hotel averag room servic,realli good budget hotel averag room servic good thing locat hotel center citi clean pleasant ambianc servic good room good comfort room superb like five star hotel good ac big led tv wifi,70.13503919273938
itc grand chola,,realli nice room servic shower drain problem fix prompt servic team inform,70.2296091606054
bkr grand,stay experi pleasur,good stay good valu,74.9885749977843
somerset greenway,good food choic need improv,good well connect citi valu money deal,69.67239856530831
jp hotel,good experi,friend staff nice food quick checkin would love stay visit india,87.3524247217188
goutham manor,excel stay hotel goutham manor,first would like thank manag way help check hotel medic emerg around excel locat easi us find hotel odd hour servic prompt qualiti food short realli memor stay,79.24261081353887
golden fruit busi suit nagar,ok type hotel,well locat staff ok breakfast less number item servic fine need littl cleanli worth amount locat enjoy stay,72.33995291811378
peac inn,nice place approach good,okay stay one dayapproach good hotel doesnt matter,59.94898074166312
radisson chennai citi centr india,nice hospit cleanli,nice hospit cleanli valu money stay famili also suggest,66.48949870756759
glm meridian,worst experi wont prefer anymor,unpleas experi hotel separ pub resid annoy stay sleep price bar reflect hotel high room condit knowledg staff extrem poor,20.82770985953409
raintre st mari road,decent hotel,stay one night everyth great especi help staff breakfast visibl stain note bed sheet sure chang bed sheet night,79.83011343853842
accord metropolitan,good locat,close shop nice restaur good breakfast,87.45298236724388
fabhotel blossom nagar,,nice stay first night arriv india,65.27979855759108
resid tower,hotel review,complimentari breakfast given hotel hotel good delay check checkout hotel satisfi hotel stay didnt use activ hotel,56.339706915627104
treebo js five two boutiqu,total good experi stay,total good experi stay hotel memor moment also servic somewhat better nice also avail facil like tv ac total good nice marvel amaz awesom thing go like henc better experi narrat,74.06210371168402
e hotel,dont ever consid hotel,arrog starff way treat horribl terribl disappoint worst staff ever seen hotel realli crazi,21.439663764210138
nachiappa park,nachiappa park nagar,superb locat get necessari item like shop tranport food etc hotel premis good stay manag good support help us would like stay whenver visit chennai,85.53421385287153
raintre st mari road,nice hotel friend staff,overal good quick wifi,80.82268813872857
southern resid,hotel repairsrenov,hotel renov dust nois paint smell make anyon sick think till renov work complet hotel room sold lift work room strongstench request room chang noisi full dust fli,50.30152221284385
mar,good,excel servic,66.86960242879299
radisson blu grt chennai,great stay experi,great servic stay experi staff alway readi provid servic fulfil guest need nice bar buffet restaur ground floor great hotel busi stay holiday easi get around hotel also get transport get around citi,88.54895137890298
regenc tiruttani grt hotel,quiet central locat hotel ideal templ,hotel great place templ visit driver excel local knowledg,89.45431355360236
clarion hotel presid,,valu great deal no,68.38184642385976
lemon tree chennai,need lot improv food,room allot small singl bed room buffet dinner spread upto mark qualiti food upto mark breakfast qualiti need improv spread fruit like need improv moreov cost buffet dinner match qualiti spread,85.08633203942347
resid tower,awesom experi,definit stay hotel next visit chennai good ambienc shop centr nearbi facil excel staff also good support,69.98359522944308
e hotel,good hotel stay,nice stay everyth fine hotel entranc shop mall lobbi seem good staff hotel friend good behaviour,97.87231684542516
aadithya,good housekeep servic,realli good hotel comfort bed slept relax watch televis cabl option also avail respect staff help time problem housekeep servic provid daili enjoy trip book hotel,76.62876963753692
opera resid,nice locat good staff,heart chennai easili reachabl differ offic cheap best staff good enjoy stay besant nagar beach walkabl distanc also enjoy leisur period,80.84442224171544
hanu reddi resid wallac garden,recommend hotel cum guest hous frequent stay chennai,food highlight hotel would call place guest hous hotel servic excel feel like home time locat quit strateg close cms hous would definit recommend anyon frequent come chennai,81.29421957745599
grand chennai grt hotel,stay great grandbusi travel,good hotel busi travel hotel clean locat good food good tasti thing like servic could except take much time room servic morn breakfast awesom provid almost everi modern facil expect good hotel also feel increas manpow,83.99041289744449
radisson blu grt chennai,conveni,work near airport best warm servic good food make comfort live music amaz bodhi spa name sink relax mode courteous staff,85.5246265809841
raj park chennai,bad stay,unhappi despit pay wast money,65.48884410090734
grand tiara purpletre,noisi place,throughout night noisi aircraft land window poor insul,54.74848164498451
aloft chennai omr expressway,perfect facil good ambianc,good experi stay hotel facil perfect ambianc good servic good food qualiti excel enjoy stay look forward stay futur,87.45381695736796
akshay inn,akshay inn,hotel good spent much time,68.48816874373128
fortun select palm,hotel review,visit hotel offici trip appear hotel nice basic facil provid room kind food provid hotel activ avail,72.32100508744236
park hyatt,nice atmospher staff great,realli enjoy pool food well well clean definit recommend one,98.5274162704147
taz kamar inn,review stay,hotel good room neat clean satisfi hotel stay visit hotel offici purpos would suggest anyth hotel would like recommend hotel travel,73.49847630854521
somerset greenway,star hotel,best would rate star restaur ok noth like star rooftop pool good that reason gave facil night hear dog bark street outsid hotel pretti grim lot rubbish left lie around,55.765447187623124
courtyard chennai india,awesom stay help staff,good experi stay hotel friend staff hotel help quick ac facil avail locat wellmaintain also water neat clean special food avail weather perfect kind food avail overal pleasant stay love visit soon,96.65752321379198
park chennai,experi par claim,properti bit old bath tub toilet old stain white towel provid even stain dirti,20.302201870054155
tri sea resid,nice place stay near beach,nice play stay near beach hot place room got ac cool room staff good cooper full valu money cant get room area price,66.01012765902207
emarald,breakfast good,visit hotel person trip breakfast good hotel room good hotel room neat clean hot water facil good room taken breakfast hotel overal servic ok hotel locat hotel good would suggest hotel improv renov room,70.70214926202078
bhimaa,worth money,except locat worth money stink toilet small dont tri hotel disappoint base locat hotel horribl tea coffe ac remot wont work etc noth say posit,44.19779286756216
melodi,wouldnt recommend,hotel staff arent friend room dirti nice tri keep passport hotel confirm wasnt happi shower broken danger mosquito,49.65893784863972
pearl intern,valu money,excel room excel breakfast cooper staff visit heart citi conveni aspect,88.62086299857094
park hyatt,,good let guest eas next time would appreci good let guest eas next time would appreci,78.35571577149163
hyatt regenc chennai,profession hotel mod con close work,realli enjoy japanes chines restaur menu food excel room clean quiet use shuttl servic everyday easi stay next time chennai work,84.51486699869288
radha regent,nice hotel friend staff,cleanli appreci the hotel also well situat center town shop area,83.32960616260397
resid chennai,good hotel,pacif clark inn,71.31207719360187
savera,decent hotel good servic,hotel clean comfort wide choic food three restaur staff courteous friend effici travel desk request late checkout accommod readili amount charg hour stay beyond usual allow hour littl pinch compar rate paid night stay make trip,74.96651954775844
asiana place,best place suitabl corpor peopl stay,one best place near omr road great environ excel room servic food tast good room wellfurnish excel condit wonder park area hotel locat ascenda park much suitabl corpor guy,74.93941524483824
chennai palac,locat well and unhygien,big mistak book hotel look room near high court avoid travel morn took much time reach hotel locat non familiar lane room bathroom leak seal unhygien food even tea even worth per day say big no hotel,67.93434745540432
ambassador pallava,good hotel good servic,nice hotel near home told friend stay hotel also come next time also hotel servic nice appli mani time hotel hotel locat good,79.72389825145949
frangi hous,nice short stay,nice hotel good stay everyth neat clean room spacious comfort guesthous quiet area close thing staff friend accommod high recommend,86.25437244242997
courtyard chennai india,valu money excel room,one good stay place stay day famili big bed comfort mattress good food tasti good bathroom clean neat front offic good need stay hotel enjoy day,82.96757077944217
peac inn,good staff good food,hotel mid citi locat near marina beach conjunct space front hotel food good north indian peopl staff good room servic ok hotel good middl class peopl space park,58.11349515850278
hyatt regenc chennai,star hotel,bad experi visit hotel,20.191266466406653
ammu palac,hotel horribl,hotel horribl term cleanli local peopl around etc wifi avail lobbi request repeat the owner switch ac repeat no hot water bath even towel soap demand onli area safe all if budget rs go els definit recommend,56.18314994639081
radisson blu grt chennai,great place unwind fli,hotel wonder food loung spa room realli appreci great choic locat unwind fli sever hour us fli next day massag spa staff great breakfast enjoy definit stay,97.92108440692489
hanu reddi resid poe garden,horribl experi,horribl experi dont know mmt refer filthi place spoil credenti mmt term guest hous improv version dormitori floor old style tile even carpet ac work ceil fan room make hell lot nois old style bath room electr geyser short horribl recommend mmt remov list,60.36544291112828
spin,good stay,stay hotel visa interview min away us consul easili access bus stop servic room decent complimentari breakfast good recommend good stay,78.21804746915917
la wood,excel place great stay,last week visit chennai visa interview book hotel via onlin portal make trip account loginlogout schedul quit strict pm pm format thank hotel staff support max even though hotel full made travel comfort,86.23959590181663
peac inn,clean big room,arriv late night thailand look forward drink bar told muslim hotel alcohol strict forbidden disappoint clean good staff good valu probabl hotel mani western stay good locat,79.20212084377039
ginger hotel,decent nofril hotel,nice hotel locat th floor tech park near iit madra room small function staff effici food option cafeteria littl disappoint,70.13322653089101
lemon tree chennai,reason place long way go,ask non smoke room get one ac work otherwis good locat clean bed towel,60.13406345739139
orient inn,averag,ok,52.25115908531998
deccan plaza,hotel stay,hotel locat central place nearbi shop place hotel staff friend servic good hotel maintain well,81.77303387325874
savera,pleas tri hotel,hotel room poor broken floor board receptionist readi take feedback proper respons question wouldnt recommend savera anyon charg thrice amount mention snack pack,42.652604077162835
oyo room guindi olympia tech park,provid good accomod,realli nice accommod oyo room enjoy room neat clean especi toilet pleasant welcom hotel complimentari breakfast could make better ask prefer request send pdf invoic busi peopl easili claim expens need compani,77.94213701223273
radisson chennai citi centr india,good,servic stay nice staff friend approach food good ambienc would recommend peopl stay good option reason price ate look star rate hotel,81.48443350659872
radisson chennai citi centr india,great servic,fantast servic staff everi touch point friend help especi stuck chennai due flood notwithstand hotel run full occup cannot imagin stay anoth hotel time realli taken good care us,96.73893576478085
qualiti inn sabari,perfect accommod famili corpor chennai citi,first ideal central locat citi good ambienc well train staff good hospit servic everi bodi everi restaur room servic clean properti well maintain warm servic everi singl person personnel would like stay chennai would recommend special corpor,83.03649375407709
checker,nice stay,nice stay checker valu money got good discount make trip sure wish stay hotel breakfast also nice locat also near airport communic facil also good,83.82103604245461
itc grand chola,fantast hotel opul best,itc grand chola awesom hotel great facil friend help staff,99.7631198714797
raintre,person,hotel locat good bed bad old shower room clean,59.928254045317985
radisson blu grt chennai,excel properti good staff,excel properti good staff place start driver manag hotel realli impress ambienc hospit hotel ideal locat near airport,91.75883335923136
dee cee manor,renov,renov go upper floor give third floor discount guest bear drill valu money,49.59970673690019
regenc royal pari,good budget accommod,best travel due proxim central railway station famous old moor market citi breakfast complimentari buffet realli worth go restaur ac work rest room spacious though budget class,64.98312439829424
park chennai,never,check took min pillow room differ size dirti stain curtain phone next bed walk studi tabl slow room servic poor understand intern book work accept discov card,39.71639686708316
abu sarovar portico ex abu palac,valu money,servic front offic improv lot valu money construct work go henc felt uneasi otherwis ok food ok cleanli ok locat good one front offic need immedi attent,70.65153343970755
pride,valu money,pride locat centr cityit close mani theatr restaur mallseventhough old hotel interior room recept maintain wellfood qualiti restaur gooda awhil good budget hotel,79.94916079683438
itc grand chola,hotel review,visit hotel offici trip room servic good behaviour staff good locat hotel good activ arrang hotel,98.76043968117858
vgp golden beach resort,vgp,vgp good place one day holiday nice beach face resort friend famili visit refresh food better better qualiti option,75.89551935321364
mount manor,good hotel near airport,stay one night hotel mount manor hotel near airport hotel perfect night stay singl hotel pick drop facil airport food good tasti break fast good lot improv requir food staff good servic good,74.75199295964859
clarion hotel presid,valu money,excel,77.8980473712644
pratap plaza,nice,hotel good singl hotel give two bed room written facil king size bed given actual,57.197426744361536
peac inn,nice place stay coupl day,stay us visa appoint best choic think made apart shabbi way everyth els perfect littl insid close us consul offic marina beach hotel staff good help overal four five,71.24320507340713
radisson chennai citi centr india,,good,73.51610709327697
green coconut resort,good resort nice facil,opposit mgm nice resort game room spacious clean mosquito problem even ac breakfast good restaur plenti activ avail nearbi,68.88117844829233
hotel pandian,good experi,good issu stay couldnt book hotel next day stay recept arrog peopl good cost singl pepsi cost around rs clean hotel room good good altogeth,70.67620545424114
victoria,behaviour us,ac work make complaint time talk make trip execut chang room afterward extra bed given child complementari breakfast hopeless day id nd wada utpam type breakfast rd day flight substitut parcel breakfast facil total hopeless servic valu money,60.58023668361044
thaj guest hous,good experi,nice memor hospit manag quit fineth main catch hotel locat beachwith nice banquet hall ambienc intern qualiti foodmain sandwich grill prawnsoveral one shouold visit hotel least whileit away chennai citi central road mahavalipuram,77.2715381575334
ambassador pallava,good stay,facil good valu money tv channel languag room clean neat refriger work water kettl auto cut ac good bad thing restaur lunch dinner buffet overpr food great cold complimentari breakfast good,80.30968050025434
mallika reisid,u stay u pay,paid two day per daybathroom cleanth bucket mug badi didnt feel like touch itanywaysadjust two less day basic singl bedroom,57.05878424124617
peac inn,calm budget friend place,visit busi tour nice experi room could bigger anyway room clean neat locat hotel quit difficult find food also good park place quit safe budget friend hotel hope visit,85.89809572687653
radisson chennai citi centr india,good,servic stay nice staff friend approach food good ambienc would recommend peopl stay good option reason price ate look star rate hotel,81.48443350659872
park chennai,good locat help staff,accommod checkin arriv time good wait hour reach hotel get room though book month advanc locat good hotel staff help,85.5283355192864
accord metropolitan,good,neat clean good servic good locat good servic hous keep etc,65.2870350192212
manickam grand,convers much,room servic good amen provid hotel locat hotel good check checkout delay food nice qualiti quantiti visit hotel famili satisfi hotel stay,77.25450563287227
ibi chennai citi centr,awesom,awesom love stay,86.88722176458879
ambassador pallava,good valu,although old hotel date decor well maintain staff courteous the food good room fine stay night would certain reccommend valu money hotel,78.36270772893535
iri,nice stay,look need locat hotel idl tarrif quit reason staff behavior nice recommend hotel colleagu visit chennai drawback found hotel pick drop facil,84.12955515190664
fabhotel priyadarshini park mount road,averag stay,give review averag book mmt got deal per day go hotel book charg etc absolut worth room ok get rang,57.17244995657121
mount manor,good valu money,good valu money prefer locat ok facil expect congest room low qualiti food even check took minut clear food bill could better maintain,67.60323032688704
royal regenc,averag hotel reason price,everyth averag right hotel condit the room bathroom hotel actual veri old need renov bad,48.698610423295435
mahalaya resid,excel airport hotel,alway use mahalaya come back trip middl night hotel driver pick airport minut room clean servic great best airport hotel chennai reason rate good valu must request good room much better other,84.32195784715239
gateway expressway,pure busi hotel,pure busi hotel visit compani locat nearbi good room good gym facil includ nice pool excel roomservic food import sinc noth neighbourhood,78.7509763494763
asiana place,,staff asiana place realli help accommod courteous ensur everi need met room well maintain breakfast spread pretti decent enjoy stay asiana place,71.49921851738618
address,good hotel stay good servic,locat heart chennai central busi district great locat situat sterl road differ peac place stay relax spend weekend friend room good wellmaintain servic good excel food qualiti hygien prepar mani dish best hotel stay day,79.85229697794828
le royal mridien chennai,convers much,visit hotel offici trip food qualiti good activ avail hotel amen provid room behaviour staff good hotel would recommend hotel upcom travel dont suggest hotel,87.42958509584506
emarald,emarald,smooth checkin help smile staff ensur comfort even though chennai plan electr cut whole day liter kept generat run whole day good wifi speed even though close main road busi raillin sound felt due sound proof window,72.2213950031645
accord metropolitan,comfort,seem hotel check basic amen room hand room travel phone room work creat problem hectic day travel would like relax work pace sent technician kept look fix hour get room chang,20.150141038720626
lake view park,stay nomin price,stay want stay minimum price enjoy free breakfast mani hotel nearbi enjoy lunch dinner good place shop famili friend take list bus number place want visit auto driver loot dont know bargain,78.40446742086651
e hotel,ood,amaz,79.11207513208129
holiday inn express chennai mahindra world citi,pride term locat qualiti servic,enjoy lot excel hospit,99.31989931739952
itc grand chola,excel five star hotel near airport,excel view great servic great food swim pool excel view room staff friend help good secur kind italian pan asian south indian food room ac tv light oper ipod,98.43061693675776
savera,good hotel stay,room good health faucet toilet wrong side breakfast excel overal impress good locat hotel central close two popular mall,70.5922322351711
fabhotel blossom nagar,best servic apart chennai,blossom servic apart fulli furnish apart chennai serv excel amen great custom care servic apart boon econom viabl altern hotel room space conveni factor great privaci level especi famili member children,32.50908871262899
chennai palac,good,excalat servic swim naic room servic good good car parkk fecilyti naic senarish room tub bath excalet food good night pup ames ysbut teie phone line r soo buzi allway buzzzzi speacial parti h match fun drink,75.3218957018884
king,,pleasant stay overal minor irrit knob toilet flush half broken expect hotel author would take care issu without wait complaint occup,52.793965206794965
radisson blu grt chennai,conveni airport,great place relax hour flight chennai,80.63541135925092
raj park chennai,fine stay,nice enjoy stay raj park amaz,87.86828998504029
king cross resid,breakfast pathet,book night via makemytrip breakfast breakfast pathet skip choos eat outsid told recept might extend day immedi chang avail make trip sold pay extra book room next day paid via makemytrip,73.51574362770056
raaj resid,,terribl experi staff friend dirti lobbi websit said would complimentari water none provid room dirti mouldi bathroom,56.96498933673439
lotel hotel,nice hotel basic amen,hotel locat half km main road road hotel pretti good use hotel quit time happi servic room clean noth fanci park hotel park outsid much traffic road quiet area,67.4847858033378
park hyatt,convers much,visit hotel famili food qualiti good servic hotel nice check checkout time complimentari food provid hotel restaur avail hotel varieti food provid hotel dont suggest hotel would recommend hotel travel,86.18029097365783
savera,good hotel,good hotel ple take hotel,22.034993703850986
resid chennai,,overal stay good howev wifi work call multipl time fix it get fix time would stop work thing didnt like hotel,73.35960241867768
victoria,conveni stay,locat conveni travel anywher citi front offic staff support staff cooper all good valu money choic checkin checkout flexibl close egmor railway station,82.67869863078207
victoria,convers much,hotel locat good railway station nearbi hotel appear hotel good servic good didnt take food hotel,71.41260645107192
pride,consid stay somewher els,air condit spit water room feel moist smell weird recept staff flexibl understand pleas eloqu enquiri food expens basic internet charg,57.99793561613285
mallika reisid,mark,ekdum bakwaa hotel room soggi full smell staff support even mobil network two day stay never got call mobil pleas avoid book hotel,62.43844981055394
resid tower,good hotel nice locat,good hotel nice locat staff support took great care pub nice ambienc awesom would strong suggest hotel busi travel situat heart citi main market area,86.32223379380491
buhari royal,excel budget conscious famili travel,clean servic provid comfort close airporteconom good budget conscious famili travel,74.92367860643246
key hotel kattima,good servic,nice stay valu money good room servic iwil ssuggest,72.39633372976091
bever hotel,nice ambienc worth stay,fantast experi star rate locat good qualiti wise mark traffic high hotel locat good travel facil breakfast good staff cooper nice ambienc,79.140714659352
itc grand chola,over hype,heard lot chola found expect high price room price food full fals pride staff think dont need two hundr word describ chola whatev written enough understand hotel manag,66.53436647312294
e hotel,good stay,best valu money beast luxuri great interior classi room good access mall transport servic heart lie beauti food great great,98.94962775343151
taj club hous,luxuri heart chennai,best locat luxuri hotel staff excel,99.76819390005383
emarald,ok coupl day stay,noth world dont go pictur regular clean hotel friend staff noth,79.74560960202744
global resid bed breakfast,stay relax,soon book hotel taken care person owner hotel ms jaya priya businesswomen hobbi hospit hobbi dont worri anyth nice clean comfort room good servic would like stay,68.29629920209497
mallika reisid,recommend,hotel locat good good recept alway readi take money room servic bad didt give water need other facil overal good busi hotel dont go busi trip,74.15821573728412
